symbol,strategy,decision,reason,price,prior_52_week_high,average_volume,rvol,sma_50,sma_200,breakout
IFC.TO,52_WEEK_BREAKOUT,IGNORE,Price has not reached the prior 52-week high,288.5,310.8399963378906,362403,0.94,281.5385983276367,269.3655993652344,False
IMO.TO,52_WEEK_BREAKOUT,IGNORE,Price has not reached the prior 52-week high,181.47999572753906,191.75999450683594,593420,1.13,170.4066003417969,153.03855007171632,False
K.TO,52_WEEK_BREAKOUT,IGNORE,50-day SMA is not above 200-day SMA,33.369998931884766,53.56999969482422,3108671,1.37,36.686800193786624,40.126500091552735,False
LUN.TO,52_WEEK_BREAKOUT,IGNORE,Price has not reached the prior 52-week high,36.2400016784668,45.7400016784668,2250545,1.81,37.2386003112793,32.79000003814697,False
MFC.TO,52_WEEK_BREAKOUT,IGNORE,Price has not reached the prior 52-week high,60.689998626708984,61.18000030517578,3980748,0.81,56.17240005493164,50.91935001373291,False
MRU.TO,52_WEEK_BREAKOUT,IGNORE,50-day SMA is not above 200-day SMA,91.12000274658203,107.77999877929688,494838,0.61,91.17759948730469,94.5717497253418,False
NA.TO,52_WEEK_BREAKOUT,IGNORE,Price has not reached the prior 52-week high,226.27999877929688,237.1300048828125,1210865,0.97,216.18739898681642,185.33244934082032,False
NTR.TO,52_WEEK_BREAKOUT,IGNORE,Price has not reached the prior 52-week high,96.4800033569336,116.94999694824219,1769138,0.42,93.41900024414062,92.32690021514892,False
PAAS.TO,52_WEEK_BREAKOUT,IGNORE,50-day SMA is not above 200-day SMA,62.18000030517578,95.38999938964844,813402,1.15,68.90819984436035,69.94615015029908,False
PEY.TO,52_WEEK_BREAKOUT,IGNORE,Price has not reached the prior 52-week high,26.149999618530273,29.219999313354492,671003,1.49,24.986400108337403,24.095550022125245,False
PPL.TO,52_WEEK_BREAKOUT,IGNORE,Price has not reached the prior 52-week high,72.08000183105469,72.37999725341797,2048913,0.55,67.45700012207031,59.43830001831055,False
RY.TO,52_WEEK_BREAKOUT,IGNORE,Price has not reached the prior 52-week high,293.6700134277344,306.3800048828125,3566839,1.0,279.18559967041017,238.91399993896485,False
SHOP.TO,52_WEEK_BREAKOUT,IGNORE,50-day SMA is not above 200-day SMA,157.86000061035156,253.10000610351562,1978086,1.4,158.49380004882812,186.10555000305175,False
SLF.TO,52_WEEK_BREAKOUT,IGNORE,Price has not reached the prior 52-week high,114.76000213623047,115.44999694824219,1101943,1.02,106.78580017089844,92.36505012512207,False
STN.TO,52_WEEK_BREAKOUT,IGNORE,50-day SMA is not above 200-day SMA,93.98999786376953,160.0500030517578,526084,0.66,100.7602000427246,125.3098497390747,False
SU.TO,52_WEEK_BREAKOUT,IGNORE,Price has not reached the prior 52-week high,93.4800033569336,96.52999877929688,3896537,1.11,85.4897998046875,75.0284502029419,False
TD.TO,52_WEEK_BREAKOUT,IGNORE,Price has not reached the prior 52-week high,167.8699951171875,175.3300018310547,6956032,0.6,163.2232000732422,136.50424980163575,False
TECK-B.TO,52_WEEK_BREAKOUT,IGNORE,Price has not reached the prior 52-week high,84.18000030517578,98.57499694824219,1029126,1.26,86.6070002746582,73.60044998168945,False
TFII.TO,52_WEEK_BREAKOUT,IGNORE,Average volume too low,214.36000061035156,233.85000610351562,226261,1.53,208.86259918212892,163.78345027923584,False
TOU.TO,52_WEEK_BREAKOUT,IGNORE,Price has not reached the prior 52-week high,64.88999938964844,70.56999969482422,2109741,0.87,62.86480003356934,62.64614995956421,False
TRP.TO,52_WEEK_BREAKOUT,IGNORE,Price has not reached the prior 52-week high,98.45999908447266,100.18000030517578,4902432,0.77,95.90860000610351,84.01184997558593,False
WCN.TO,52_WEEK_BREAKOUT,IGNORE,50-day SMA is not above 200-day SMA,236.39999389648438,264.5799865722656,410318,1.79,224.59299987792969,230.19709968566895,False
WPM.TO,52_WEEK_BREAKOUT,IGNORE,50-day SMA is not above 200-day SMA,154.97000122070312,226.67999267578125,710804,1.61,167.08900024414064,171.96315017700195,False
